"ANOENC","NUMERO","NORDEN","CATEGMH","SUSPRIN","RELASP","EDAD","SEXO","PAISNACIM","NACIONA","PAISNACION","SITURES","ECIVILLEGAL","NORDENCO","UNION","CONVIVENCIA","NORDENPA","PAISPADRE","NORDENMA","PAISMADRE","ESTUDIOS","ESTUDRED","SITUACT","SITURED","OCU","JORNADA","PERCEP","IMPEXACP","INTERINP","NINODEP","HIJODEP","ADULTO","FACTOR"
2023,82,2,1,6,2,63,6,4,2,3,1,2,1,1,1,99,4,99,4,3,2,7,2,2,NA,6,NA,NA,6,6,1,1364.982536
2023,83,1,1,1,1,69,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,920,2,6,6,1,460.989333
2023,83,2,1,6,2,67,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,6,2,2,NA,6,NA,NA,6,6,1,460.989333
2023,84,1,1,1,1,61,1,1,1,NA,1,1,99,NA,3,99,1,3,1,3,2,7,2,2,NA,1,-9,4,6,6,1,2176.065796
2023,84,2,1,6,3,18,1,1,1,NA,1,1,99,NA,3,1,1,99,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,2176.065796
2023,84,3,1,6,4,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,1,1,6,2,2,NA,6,NA,NA,6,6,1,2176.065796
2023,85,1,1,1,1,71,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,2325,5,6,6,1,823.087749
2023,85,2,1,6,2,64,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,823.087749
2023,86,1,1,1,1,36,1,4,1,NA,1,1,99,NA,3,99,4,99,4,7,4,1,1,1,1,1,-9,2,6,6,1,1382.467592
2023,87,1,1,1,1,60,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,5,6,6,1,806.012044
2023,87,2,1,6,2,53,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,806.012044
2023,87,3,1,6,3,21,6,1,1,NA,6,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,806.012044
2023,88,1,1,1,1,59,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,263.347974
2023,88,2,1,6,2,55,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,263.347974
2023,88,3,1,6,3,22,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,263.347974
2023,89,1,1,6,2,34,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,940,2,6,6,1,2264.893867
2023,89,2,1,1,1,33,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,1200,3,6,6,1,2264.893867
2023,89,3,1,6,3,2,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,2264.893867
2023,90,1,1,1,1,45,6,1,1,NA,1,1,99,NA,3,99,1,99,1,5,4,2,1,1,1,1,930,2,6,6,1,2901.712062
2023,91,1,1,1,1,55,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,4,6,6,1,1423.223827
2023,91,2,1,6,2,48,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,4,6,6,1,1423.223827
2023,92,1,1,1,1,66,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,3,6,6,1,568.666252
2023,92,2,1,6,2,61,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,568.666252
2023,93,1,1,1,1,49,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,1,1,1,1,1,1000,3,6,6,1,4242.517444
2023,93,2,1,6,2,43,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,3,1,2,NA,6,NA,NA,6,6,1,4242.517444
2023,93,3,1,6,3,22,1,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,1,1,1,1,6,NA,NA,6,6,1,4242.517444
2023,93,4,1,6,3,19,1,1,1,NA,1,1,99,NA,3,1,1,2,1,2,1,8,2,2,NA,6,NA,NA,1,1,6,4242.517444
2023,93,5,1,6,3,16,6,1,1,NA,1,1,99,NA,3,1,1,2,1,2,1,3,1,2,NA,6,NA,NA,6,6,1,4242.517444
2023,94,1,1,1,1,56,6,1,1,NA,1,1,99,NA,3,99,1,99,1,5,4,1,1,1,2,1,-9,2,6,6,1,789.680635
2023,94,2,1,6,3,20,1,1,1,NA,1,1,99,NA,3,99,1,1,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,789.680635
2023,94,3,1,6,3,17,6,1,1,NA,1,1,99,NA,3,99,1,1,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,789.680635
2023,95,1,1,1,1,70,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,4,2,2,NA,1,1313,3,6,6,1,779.4934
2023,95,2,1,6,2,67,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,1012,3,6,6,1,779.4934
2023,96,1,1,1,1,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,1,1,6,2,2,NA,1,680,2,6,6,1,1222.443025
2023,97,1,1,6,2,57,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,214.779276
2023,97,2,1,1,1,63,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,6,6,6,1,214.779276
2023,98,1,1,1,1,69,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,4,2,2,NA,-9,-9,-9,6,6,1,2830.732619
2023,98,2,1,6,2,66,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,4,2,2,NA,-9,-9,-9,6,6,1,2830.732619
2023,98,3,1,6,6,46,1,1,1,NA,1,1,4,3,2,99,1,99,1,5,4,1,1,1,1,-9,-9,-9,6,6,1,2830.732619
2023,98,4,1,6,3,44,6,1,1,NA,1,1,3,3,2,1,1,2,1,5,4,1,1,1,1,-9,-9,-9,6,6,1,2830.732619
2023,99,1,1,6,2,44,6,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,7,2,2,NA,1,-9,1,6,6,1,1253.339213
2023,99,2,1,1,1,52,1,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,3,1,2,NA,1,-9,1,6,6,1,1253.339213
2023,99,3,1,6,3,19,6,1,1,NA,1,1,99,NA,3,2,1,1,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,1253.339213
2023,99,4,1,6,3,17,1,1,1,NA,1,1,99,NA,3,2,1,1,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,1253.339213
2023,100,1,1,6,2,53,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,4,6,6,1,145.550109
2023,100,2,1,1,1,51,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,5,6,6,1,145.550109
2023,100,3,1,6,3,10,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,145.550109
2023,101,1,1,1,1,44,1,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,474.293458
2023,102,1,1,1,1,54,6,1,1,NA,1,3,99,NA,3,99,1,99,1,3,2,1,1,1,2,1,2054,5,6,6,1,910.931018
2023,103,1,1,1,1,51,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,1276.139403
2023,103,2,1,6,2,49,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,1276.139403
2023,103,3,1,6,3,18,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,1276.139403
2023,103,4,1,6,3,16,6,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,1276.139403
2023,104,1,1,1,1,35,6,4,3,3,1,1,99,NA,3,99,4,99,4,4,3,1,1,1,1,1,-9,-9,6,6,1,1434.03857
2023,104,2,1,6,6,46,1,4,3,3,1,2,3,3,2,99,4,99,4,5,4,1,1,1,1,1,-9,-9,6,6,1,1434.03857
2023,104,3,1,6,6,47,6,4,3,3,1,2,2,3,2,99,4,99,4,4,3,1,1,1,1,1,-9,-9,6,6,1,1434.03857
2023,104,4,1,6,6,36,1,4,3,3,1,1,99,NA,3,99,4,99,4,4,3,1,1,1,1,1,-9,-9,6,6,1,1434.03857
2023,105,1,1,1,1,39,6,1,1,NA,1,1,2,3,2,99,1,99,1,8,4,1,1,1,1,1,-9,3,6,6,1,1007.868069
2023,105,2,1,6,2,53,1,4,3,3,1,1,1,3,2,99,4,99,4,8,4,3,1,2,NA,1,-9,1,6,6,1,1007.868069
2023,106,1,1,1,1,39,1,1,1,NA,1,5,99,NA,3,99,1,99,1,7,4,1,1,1,1,1,-9,5,6,6,1,1123.823652
2023,107,1,1,1,1,39,1,4,2,3,1,1,99,NA,3,99,4,99,4,4,3,2,1,1,1,1,-9,4,6,6,1,2150.430213
2023,107,2,1,6,6,48,6,4,2,3,1,1,99,NA,3,99,4,99,4,4,3,1,1,1,1,1,-9,3,6,6,1,2150.430213
2023,107,3,1,6,6,30,6,4,2,3,1,1,99,NA,3,99,4,99,4,4,3,1,1,1,1,1,-9,3,6,6,1,2150.430213
2023,108,1,1,1,1,50,1,4,2,3,1,2,2,1,1,99,2,99,4,4,3,4,2,2,NA,1,-9,4,6,6,1,2390.035148
2023,108,2,1,6,2,47,6,2,2,1,1,2,1,1,1,99,2,99,2,5,4,1,1,1,1,1,-9,3,6,6,1,2390.035148
2023,108,3,1,6,3,17,1,2,2,1,1,1,99,NA,3,1,4,2,2,3,2,5,2,2,NA,6,NA,NA,1,1,6,2390.035148
2023,109,1,1,1,1,62,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,4,2,2,NA,1,-9,5,6,6,1,423.386299
2023,109,2,1,6,2,64,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,423.386299
2023,110,1,1,1,1,33,1,1,1,NA,1,1,2,2,2,99,1,99,1,2,1,7,2,2,NA,1,-9,2,6,6,1,156.222734
2023,110,2,1,6,2,25,6,4,2,3,1,1,1,2,2,99,4,99,4,2,1,1,1,1,2,1,-9,2,6,6,1,156.222734
2023,110,3,1,6,6,20,6,4,2,3,1,1,99,NA,3,99,4,99,4,2,1,5,2,2,NA,6,NA,NA,1,6,6,156.222734
2023,110,4,1,6,3,9,6,1,1,NA,1,1,99,NA,3,1,1,2,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,156.222734
2023,111,1,1,6,2,53,6,1,1,NA,1,2,2,1,1,99,4,99,1,7,4,3,1,2,NA,6,NA,NA,6,6,1,117.631572
2023,111,2,1,1,1,62,1,1,1,NA,1,2,1,1,1,99,4,99,1,6,4,1,1,1,1,1,-9,5,6,6,1,117.631572
2023,112,1,1,1,1,45,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,923.194339
2023,112,2,1,6,2,44,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,2,1,-9,2,6,6,1,923.194339
2023,112,3,1,6,3,13,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,923.194339
2023,113,1,1,6,2,45,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,1100,3,6,6,1,437.35952
2023,113,2,1,1,1,45,6,4,3,3,1,2,1,1,1,99,4,99,4,7,4,1,1,1,1,1,2000,5,6,6,1,437.35952
2023,113,3,1,6,3,4,6,1,3,3,1,1,99,NA,3,1,1,2,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,437.35952
2023,114,1,1,1,1,60,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,3312,7,6,6,1,610.884222
2023,114,2,1,6,2,60,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,1500,4,6,6,1,610.884222
2023,114,3,1,6,3,27,6,1,1,NA,1,1,99,NA,3,1,1,2,1,7,4,1,1,1,1,1,1539,4,6,6,1,610.884222
2023,115,1,1,1,1,52,6,1,1,NA,1,1,99,NA,3,99,1,99,1,8,4,1,1,1,1,1,-9,6,6,6,1,137.562498
2023,116,1,1,1,1,84,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,4,2,2,NA,1,1600,4,6,6,1,903.671029
2023,116,2,1,6,2,65,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,903.671029
2023,117,1,1,1,1,45,6,2,2,1,1,1,99,NA,3,99,2,99,2,8,4,1,1,1,1,1,-9,5,6,6,1,3523.764205
2023,118,1,1,1,1,58,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,1200,3,6,6,1,415.484151
2023,118,2,1,6,2,55,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,415.484151
2023,119,1,1,1,1,36,6,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,712.387909
2023,119,2,1,6,2,46,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,7,2,2,NA,1,-9,1,6,6,1,712.387909
2023,119,3,1,6,3,5,1,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,712.387909
2023,120,1,1,6,2,41,6,2,2,1,1,2,2,1,1,99,2,99,2,3,2,1,1,1,2,1,-9,-9,6,6,1,1222.809604
2023,120,2,1,1,1,48,1,2,2,1,1,2,1,1,1,99,2,99,2,3,2,1,1,1,1,1,-9,-9,6,6,1,1222.809604
2023,120,3,1,6,3,20,1,2,2,1,1,1,99,NA,3,2,2,1,2,4,3,1,1,1,1,1,-9,-9,6,6,1,1222.809604
2023,120,4,1,6,3,17,1,1,2,1,1,1,99,NA,3,2,2,1,2,2,1,5,2,2,NA,6,NA,NA,1,1,6,1222.809604
2023,120,5,1,6,3,22,1,2,2,1,6,1,99,NA,3,2,2,1,2,4,3,1,1,1,1,6,NA,NA,6,6,1,1222.809604
2023,121,1,1,1,1,47,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,7,6,6,1,665.388978
2023,121,2,1,6,2,49,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,5,6,6,1,665.388978
2023,121,3,1,6,3,15,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,665.388978
2023,121,4,1,6,3,12,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,665.388978
2023,122,1,1,1,1,64,6,1,1,NA,1,5,99,NA,3,99,1,99,1,4,3,4,2,2,NA,1,-9,4,6,6,1,546.92383
2023,123,1,1,1,1,52,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,-9,6,6,1,1135.510733
2023,123,2,1,6,2,50,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,2,1,-9,-9,6,6,1,1135.510733
2023,123,3,1,6,3,20,6,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,1135.510733
2023,123,4,1,6,3,14,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1135.510733
2023,124,1,1,1,1,42,6,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,3,6,6,1,1512.359051
2023,124,2,1,6,2,48,1,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,3,6,6,1,1512.359051
2023,124,3,1,6,3,10,1,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1512.359051
2023,124,4,1,6,3,4,6,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1512.359051
2023,125,1,1,1,1,56,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,5,6,6,1,767.505939
2023,125,2,1,6,2,51,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,2,1,-9,2,6,6,1,767.505939
2023,125,3,1,6,3,19,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,767.505939
2023,125,4,1,6,3,16,1,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,767.505939
2023,126,1,1,1,1,43,1,1,1,NA,1,1,99,NA,3,99,1,99,1,5,4,1,1,1,1,1,1900,4,6,6,1,309.226975
2023,127,1,1,1,1,40,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,1800,4,6,6,1,706.1452
2023,127,2,1,6,2,40,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,1300,3,6,6,1,706.1452
2023,127,3,1,6,3,9,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,706.1452
2023,128,1,1,1,1,30,6,1,1,NA,1,1,99,NA,3,99,1,99,1,7,4,1,1,1,1,1,-9,3,6,6,1,1107.262177
2023,128,2,1,6,3,8,6,1,1,NA,1,1,99,NA,3,99,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1107.262177
2023,129,1,1,1,1,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,3,2,8,2,2,NA,1,700,2,6,6,1,353.784326
2023,130,1,1,6,2,46,6,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,6,2,2,NA,1,115,1,6,6,1,198.84609
2023,130,2,1,1,1,48,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,198.84609
2023,130,3,1,6,3,15,1,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,198.84609
2023,130,4,1,6,3,10,6,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,198.84609
2023,131,1,1,1,1,36,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,4,6,6,1,1243.021341
2023,131,2,1,6,2,37,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,6,2,2,NA,6,NA,NA,6,6,1,1243.021341
2023,131,3,1,6,3,4,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1243.021341
2023,132,1,1,1,1,80,6,4,3,3,1,3,99,NA,3,99,1,99,1,3,2,6,2,2,NA,1,-9,2,6,6,1,1116.808213
2023,133,1,1,1,1,44,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,1671.617793
2023,133,2,1,6,2,45,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,2,6,6,1,1671.617793
2023,133,3,1,6,3,16,1,1,1,NA,1,1,99,NA,3,1,1,2,1,2,1,5,2,2,NA,6,NA,NA,1,1,6,1671.617793
2023,134,1,1,1,1,41,6,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,4500,7,6,6,1,923.291979
2023,134,2,1,6,2,48,1,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,2500,6,6,6,1,923.291979
2023,134,3,1,6,3,11,6,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,923.291979
2023,134,4,1,6,3,8,6,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,923.291979
2023,135,1,1,6,4,55,6,4,3,3,1,5,99,NA,3,99,4,99,4,4,3,1,1,1,1,1,1200,3,6,6,1,3571.594137
2023,135,2,1,1,1,34,1,4,3,3,1,1,3,2,2,99,4,1,4,4,3,1,1,1,1,1,1600,4,6,6,1,3571.594137
2023,135,3,1,6,2,32,6,4,2,3,1,1,2,2,2,99,4,99,4,6,4,1,1,1,2,6,NA,NA,6,6,1,3571.594137
2023,136,1,1,1,1,72,6,1,1,NA,1,3,99,NA,3,99,1,99,1,3,2,6,2,2,NA,1,785,2,6,6,1,2039.786356
2023,137,1,1,1,1,64,6,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,4,2,2,NA,1,-9,5,6,6,1,2582.219756
2023,137,2,1,6,2,69,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,4,2,2,NA,1,-9,2,6,6,1,2582.219756
2023,137,3,1,6,3,35,1,1,1,NA,1,1,99,NA,3,2,1,1,1,7,4,1,1,1,1,1,-9,2,6,6,1,2582.219756
2023,138,1,1,1,1,56,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,6,6,6,1,977.801931
2023,138,2,1,6,2,56,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,5,6,6,1,977.801931
2023,139,1,1,6,2,47,1,1,1,NA,1,1,2,3,2,99,1,99,1,3,2,3,1,2,NA,6,NA,NA,6,6,1,1422.391003
2023,139,2,1,1,1,47,6,2,2,1,1,1,1,3,2,99,2,99,2,7,4,1,1,1,1,1,2000,5,6,6,1,1422.391003
2023,139,3,1,6,3,7,1,1,1,NA,1,1,99,NA,3,1,1,2,2,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1422.391003
2023,140,1,1,1,1,57,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,740,2,6,6,1,1826.526698
2023,140,2,1,6,2,55,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,2,1,1000,3,6,6,1,1826.526698
2023,140,4,1,6,3,20,6,1,1,NA,1,1,99,NA,3,1,1,2,1,5,4,5,2,2,NA,6,NA,NA,1,1,6,1826.526698
2023,140,5,1,6,3,20,6,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,1826.526698
2023,141,1,1,6,2,55,6,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,1401.749347
2023,141,2,1,1,1,58,1,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,1693,4,6,6,1,1401.749347
2023,141,3,1,6,3,26,1,1,1,NA,1,1,99,NA,3,2,1,1,1,5,4,1,1,1,1,1,1200,3,6,6,1,1401.749347
2023,141,4,1,6,3,22,6,1,1,NA,1,1,99,NA,3,2,1,1,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,1401.749347
2023,142,1,1,1,1,79,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,6,6,6,1,760.821667
2023,142,2,1,6,2,73,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,4,2,2,NA,6,NA,NA,6,6,1,760.821667
2023,143,1,1,1,1,64,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,3400,7,6,6,1,242.19837
2023,143,2,1,6,2,61,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,3400,7,6,6,1,242.19837
2023,143,3,1,6,3,27,6,1,1,NA,1,1,99,NA,3,1,1,2,1,7,4,5,2,2,NA,6,NA,NA,6,6,1,242.19837
2023,143,4,1,6,3,21,1,1,1,NA,1,1,99,NA,3,1,1,2,1,7,4,5,2,2,NA,6,NA,NA,1,1,6,242.19837
2023,144,1,1,1,1,50,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,2625,6,6,6,1,444.083938
2023,144,2,1,6,2,48,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,2625,6,6,6,1,444.083938
2023,144,3,1,6,3,10,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,444.083938
2023,145,1,1,1,1,66,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,342.88392
2023,145,2,1,6,2,65,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,342.88392
2023,146,1,1,1,1,48,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,1100,3,6,6,1,723.865414
2023,146,2,1,6,2,47,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,2,1,519,2,6,6,1,723.865414
2023,147,1,1,1,1,42,1,4,3,3,1,2,2,1,1,99,4,99,4,7,4,1,1,1,1,1,-9,-9,6,6,1,2556.06812
2023,147,2,1,6,2,43,6,1,1,NA,1,2,1,1,1,4,1,5,1,8,4,1,1,1,1,1,-9,-9,6,6,1,2556.06812
2023,147,3,1,6,3,9,6,1,1,NA,1,1,99,NA,3,1,4,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,2556.06812
2023,147,4,1,6,5,69,1,1,1,NA,1,2,5,1,1,99,1,99,1,3,2,4,2,2,NA,1,-9,-9,6,6,1,2556.06812
2023,147,5,1,6,5,70,6,1,1,NA,1,2,4,1,1,99,1,99,1,4,3,6,2,2,NA,6,NA,NA,6,6,1,2556.06812
2023,148,1,1,1,1,40,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,300.99591
2023,148,2,1,6,2,41,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,2,1,-9,3,6,6,1,300.99591
2023,148,3,1,6,3,11,1,4,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,300.99591
2023,149,1,1,1,1,58,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,1500,4,6,6,1,542.096881
2023,149,2,1,6,2,57,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,542.096881
2023,149,3,1,6,3,30,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,1,1,1,1,1,1400,3,6,6,1,542.096881
2023,149,4,1,6,3,22,6,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,3,1,2,NA,6,NA,NA,6,6,1,542.096881
2023,150,1,1,6,2,41,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,2000,5,6,6,1,619.995182
2023,150,2,1,1,1,40,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,2500,6,6,6,1,619.995182
2023,150,3,1,6,3,9,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,619.995182
2023,150,4,1,6,3,5,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,619.995182
